date,end,funder,person,spend,impact,url,demos,elec,id,l_spend,u_spend,u_impact,l_impact,m_spend
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=549470266413633&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.041667', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.25', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.041667', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.125', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.125', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.125', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.125', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.041667', 'age': '65+', 'gender': 'female'}, {'percentage': '0.041667', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.083333', 'age': '45-54', 'gender': 'male'}]",batley,549470266413633,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=558049881866298&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.003802', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.003802', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.030418', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.003802', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.087452', 'age': '65+', 'gender': 'female'}, {'percentage': '0.034221', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.030418', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.140684', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.201521', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.247148', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.030418', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.041825', 'age': '65+', 'gender': 'male'}, {'percentage': '0.045627', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.098859', 'age': '55-64', 'gender': 'female'}]",batley,558049881866298,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=569580867762749&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.05303', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.007576', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.121212', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.159091', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.265152', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.151515', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.174242', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.015152', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.015152', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.030303', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.007576', 'age': '45-54', 'gender': 'unknown'}]",batley,569580867762749,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=569969347493519&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.003472', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.017361', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.010417', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.027778', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.145833', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.045139', 'age': '65+', 'gender': 'male'}, {'percentage': '0.083333', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.0625', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.149306', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.086806', 'age': '65+', 'gender': 'female'}, {'percentage': '0.059028', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.194444', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.020833', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.09375', 'age': '35-44', 'gender': 'male'}]",batley,569969347493519,0,99,999,0,49.5
2021-06-17,2021-06-18,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=584352929211675&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.005155', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.005155', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.005155', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.005155', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.041237', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.036082', 'age': '65+', 'gender': 'male'}, {'percentage': '0.195876', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.061856', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.046392', 'age': '65+', 'gender': 'female'}, {'percentage': '0.092784', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.128866', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.07732', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.036082', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.092784', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.06701', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.103093', 'age': '55-64', 'gender': 'male'}]",batley,584352929211675,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,1499.5,https://www.facebook.com/ads/archive/render_ad/?id=598049214503224&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.00063', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.00063', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.004411', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.005671', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.005041', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.011342', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.005041', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.037177', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.00189', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.05104', 'age': '65+', 'gender': 'male'}, {'percentage': '0.220542', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.094518', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.235665', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.112791', 'age': '65+', 'gender': 'female'}, {'percentage': '0.112791', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.100819', 'age': '45-54', 'gender': 'male'}]",batley,598049214503224,0,99,1999,1000,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=598088314486869&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.029851', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.014925', 'age': '65+', 'gender': 'female'}, {'percentage': '0.074627', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.059701', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.19403', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.044776', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.134328', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.059701', 'age': '65+', 'gender': 'male'}, {'percentage': '0.074627', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.119403', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.19403', 'age': '25-34', 'gender': 'female'}]",batley,598088314486869,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,1499.5,https://www.facebook.com/ads/archive/render_ad/?id=745945426239829&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.00146', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.00292', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.00438', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.005839', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.00146', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.007299', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00438', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.087591', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.054015', 'age': '65+', 'gender': 'male'}, {'percentage': '0.093431', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.233577', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.030657', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.134307', 'age': '65+', 'gender': 'female'}, {'percentage': '0.106569', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.232117', 'age': '45-54', 'gender': 'female'}]",batley,745945426239829,0,99,1999,1000,49.5
2021-06-17,2021-06-25,The Labour Party,Kim Leadbeater for Batley and Spen,,2499.5,https://www.facebook.com/ads/archive/render_ad/?id=795750384412936&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.000403', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.007661', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.002016', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.00121', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.105242', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.15', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.227419', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.187097', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.019758', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.18871', 'age': '65+', 'gender': 'female'}, {'percentage': '0.102419', 'age': '65+', 'gender': 'male'}, {'percentage': '0.00121', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.003629', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.003226', 'age': '65+', 'gender': 'unknown'}]",batley,795750384412936,0,99,2999,2000,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,1499.5,https://www.facebook.com/ads/archive/render_ad/?id=811364559483685&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.049887', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.029478', 'age': '65+', 'gender': 'female'}, {'percentage': '0.054422', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.095238', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.174603', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.199546', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.131519', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.058957', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.115646', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.049887', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.013605', 'age': '65+', 'gender': 'male'}, {'percentage': '0.027211', 'age': '18-24', 'gender': 'female'}]",batley,811364559483685,0,99,1999,1000,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,2499.5,https://www.facebook.com/ads/archive/render_ad/?id=821789475138865&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.00214', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.00214', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.046233', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.004709', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.077483', 'age': '65+', 'gender': 'male'}, {'percentage': '0.000856', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.146404', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.122432', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.130565', 'age': '65+', 'gender': 'female'}, {'percentage': '0.220034', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.220462', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.019692', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.000428', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.001712', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.004709', 'age': '25-34', 'gender': 'male'}]",batley,821789475138865,0,99,2999,2000,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=830246541232189&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.009901', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.039604', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.277228', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.049505', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.029703', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.188119', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.158416', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.247525', 'age': '25-34', 'gender': 'female'}]",batley,830246541232189,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=831147871131977&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.061538', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.346154', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.015385', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.2', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.207692', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.076923', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.038462', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.046154', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.007692', 'age': '55-64', 'gender': 'male'}]",batley,831147871131977,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,3499.5,https://www.facebook.com/ads/archive/render_ad/?id=832643164348687&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.004161', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.001387', 'age': '65+', 'gender': 'male'}, {'percentage': '0.001387', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.064078', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.071845', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.139251', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.239667', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.037448', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.147295', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.261581', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.024133', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.002219', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.003051', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001387', 'age': '65+', 'gender': 'female'}, {'percentage': '0.000832', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.000277', 'age': '18-24', 'gender': 'unknown'}]",batley,832643164348687,0,99,3999,3000,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=836954703536293&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.034483', 'age': '65+', 'gender': 'female'}, {'percentage': '0.034483', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.017241', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.043103', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.172414', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.12931', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.094828', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.086207', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.060345', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.181034', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.060345', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.051724', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.034483', 'age': '65+', 'gender': 'male'}]",batley,836954703536293,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=839568420328046&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.202454', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.208589', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.018405', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.09816', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.300613', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.03681', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.116564', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.018405', 'age': '45-54', 'gender': 'female'}]",batley,839568420328046,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=843695059565890&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.017544', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.192982', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.157895', 'age': '65+', 'gender': 'female'}, {'percentage': '0.035088', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.052632', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.157895', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.052632', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.070175', 'age': '65+', 'gender': 'male'}, {'percentage': '0.157895', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.105263', 'age': '35-44', 'gender': 'female'}]",batley,843695059565890,0,99,999,0,49.5
2021-06-17,2021-06-23,The Labour Party,Kim Leadbeater for Batley and Spen,,1499.5,https://www.facebook.com/ads/archive/render_ad/?id=855675225039727&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.003663', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.001832', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.104396', 'age': '65+', 'gender': 'female'}, {'percentage': '0.076923', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.025641', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.285714', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.078755', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.117216', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.247253', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.047619', 'age': '65+', 'gender': 'male'}, {'percentage': '0.005495', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.001832', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.003663', 'age': '18-24', 'gender': 'female'}]",batley,855675225039727,0,99,1999,1000,49.5
