areaCode,areaName,areaType,date,newCasesByPublishDateRollingRate
W92000004,Wales,nation,16/11/2020,196.5
W92000004,Wales,nation,15/11/2020,197.7
W92000004,Wales,nation,14/11/2020,179
W92000004,Wales,nation,13/11/2020,179.8
W92000004,Wales,nation,12/11/2020,197.4
W92000004,Wales,nation,11/11/2020,210.3
W92000004,Wales,nation,10/11/2020,218.9
W92000004,Wales,nation,09/11/2020,240.4
W92000004,Wales,nation,08/11/2020,263
W92000004,Wales,nation,07/11/2020,265.4
W92000004,Wales,nation,06/11/2020,276.3
W92000004,Wales,nation,05/11/2020,288.5
W92000004,Wales,nation,04/11/2020,291.8
W92000004,Wales,nation,03/11/2020,298.5
W92000004,Wales,nation,02/11/2020,301.3
W92000004,Wales,nation,01/11/2020,285.8
W92000004,Wales,nation,31/10/2020,294.8
W92000004,Wales,nation,30/10/2020,295.6
W92000004,Wales,nation,29/10/2020,264.6
W92000004,Wales,nation,28/10/2020,257
W92000004,Wales,nation,27/10/2020,242.6
W92000004,Wales,nation,26/10/2020,240.8
W92000004,Wales,nation,25/10/2020,223.9
W92000004,Wales,nation,24/10/2020,219
W92000004,Wales,nation,23/10/2020,198.4
W92000004,Wales,nation,22/10/2020,205.3
W92000004,Wales,nation,21/10/2020,192.4
W92000004,Wales,nation,20/10/2020,191.9
W92000004,Wales,nation,19/10/2020,179.7
W92000004,Wales,nation,18/10/2020,175.3
W92000004,Wales,nation,17/10/2020,160
W92000004,Wales,nation,16/10/2020,158.5
W92000004,Wales,nation,15/10/2020,151.7
W92000004,Wales,nation,14/10/2020,148.9
W92000004,Wales,nation,13/10/2020,142.8
W92000004,Wales,nation,12/10/2020,132
W92000004,Wales,nation,11/10/2020,135.5
W92000004,Wales,nation,10/10/2020,134.4
W92000004,Wales,nation,09/10/2020,132.7
W92000004,Wales,nation,08/10/2020,123.1
W92000004,Wales,nation,07/10/2020,115.5
W92000004,Wales,nation,06/10/2020,103.9
W92000004,Wales,nation,05/10/2020,102.1
W92000004,Wales,nation,04/10/2020,92.2
W92000004,Wales,nation,03/10/2020,90
W92000004,Wales,nation,02/10/2020,83.5
W92000004,Wales,nation,01/10/2020,79
W92000004,Wales,nation,30/09/2020,77.4
W92000004,Wales,nation,29/09/2020,77.4
W92000004,Wales,nation,28/09/2020,74.7
W92000004,Wales,nation,27/09/2020,73.1
W92000004,Wales,nation,26/09/2020,67.9
W92000004,Wales,nation,25/09/2020,62.9
W92000004,Wales,nation,24/09/2020,58.6
W92000004,Wales,nation,23/09/2020,52.9
W92000004,Wales,nation,22/09/2020,46.9
W92000004,Wales,nation,21/09/2020,41.5
W92000004,Wales,nation,20/09/2020,39.8
W92000004,Wales,nation,19/09/2020,38.7
W92000004,Wales,nation,18/09/2020,37.1
W92000004,Wales,nation,17/09/2020,35.5
W92000004,Wales,nation,16/09/2020,33.4
W92000004,Wales,nation,15/09/2020,32.3
W92000004,Wales,nation,14/09/2020,33.6
W92000004,Wales,nation,13/09/2020,32
W92000004,Wales,nation,12/09/2020,30
W92000004,Wales,nation,11/09/2020,27.2
W92000004,Wales,nation,10/09/2020,24.6
W92000004,Wales,nation,09/09/2020,23
W92000004,Wales,nation,08/09/2020,19.1
W92000004,Wales,nation,07/09/2020,15.9
W92000004,Wales,nation,06/09/2020,12.9
W92000004,Wales,nation,05/09/2020,11.6
W92000004,Wales,nation,04/09/2020,10.4
W92000004,Wales,nation,03/09/2020,9.9
W92000004,Wales,nation,02/09/2020,9.4
W92000004,Wales,nation,01/09/2020,9.2
W92000004,Wales,nation,31/08/2020,8.4
W92000004,Wales,nation,30/08/2020,7.8
W92000004,Wales,nation,29/08/2020,6.7
W92000004,Wales,nation,28/08/2020,6.5
W92000004,Wales,nation,27/08/2020,6.5
W92000004,Wales,nation,26/08/2020,6
W92000004,Wales,nation,25/08/2020,5.6
W92000004,Wales,nation,24/08/2020,5.4
W92000004,Wales,nation,23/08/2020,5.3
W92000004,Wales,nation,22/08/2020,5.2
W92000004,Wales,nation,21/08/2020,5
W92000004,Wales,nation,20/08/2020,4.5
W92000004,Wales,nation,19/08/2020,4.3
W92000004,Wales,nation,18/08/2020,3.9
W92000004,Wales,nation,17/08/2020,3.6
W92000004,Wales,nation,16/08/2020,3.5
W92000004,Wales,nation,15/08/2020,3.8
W92000004,Wales,nation,14/08/2020,3.5
W92000004,Wales,nation,13/08/2020,3.5
W92000004,Wales,nation,12/08/2020,3.5
W92000004,Wales,nation,11/08/2020,3.7
W92000004,Wales,nation,10/08/2020,4
W92000004,Wales,nation,09/08/2020,4.3
W92000004,Wales,nation,08/08/2020,4.7
W92000004,Wales,nation,07/08/2020,4.8
W92000004,Wales,nation,06/08/2020,5
W92000004,Wales,nation,05/08/2020,4.9
W92000004,Wales,nation,04/08/2020,5.4
W92000004,Wales,nation,03/08/2020,5.4
W92000004,Wales,nation,02/08/2020,6.1
W92000004,Wales,nation,01/08/2020,5.6
W92000004,Wales,nation,31/07/2020,5.9
W92000004,Wales,nation,30/07/2020,6.5
W92000004,Wales,nation,29/07/2020,7.5
W92000004,Wales,nation,28/07/2020,7.2
W92000004,Wales,nation,27/07/2020,7.3
W92000004,Wales,nation,26/07/2020,6.3
W92000004,Wales,nation,25/07/2020,6.6
W92000004,Wales,nation,24/07/2020,6
W92000004,Wales,nation,23/07/2020,5
W92000004,Wales,nation,22/07/2020,4.3
W92000004,Wales,nation,21/07/2020,4.1
W92000004,Wales,nation,20/07/2020,4.1
W92000004,Wales,nation,19/07/2020,4
W92000004,Wales,nation,18/07/2020,3.5
W92000004,Wales,nation,17/07/2020,3.4
W92000004,Wales,nation,16/07/2020,3.2
W92000004,Wales,nation,15/07/2020,3.1
W92000004,Wales,nation,14/07/2020,3
W92000004,Wales,nation,13/07/2020,2.4
W92000004,Wales,nation,12/07/2020,2.3
W92000004,Wales,nation,11/07/2020,2.3
W92000004,Wales,nation,10/07/2020,3.1
W92000004,Wales,nation,09/07/2020,3.6
W92000004,Wales,nation,08/07/2020,4.4
W92000004,Wales,nation,07/07/2020,5
W92000004,Wales,nation,06/07/2020,5.8
W92000004,Wales,nation,05/07/2020,9.2
W92000004,Wales,nation,04/07/2020,9.5
W92000004,Wales,nation,03/07/2020,9.9
W92000004,Wales,nation,02/07/2020,11.1
W92000004,Wales,nation,01/07/2020,13.8
W92000004,Wales,nation,30/06/2020,14.3
W92000004,Wales,nation,29/06/2020,15.1
W92000004,Wales,nation,28/06/2020,13.6
W92000004,Wales,nation,27/06/2020,16
W92000004,Wales,nation,26/06/2020,15.4
W92000004,Wales,nation,25/06/2020,14.3
W92000004,Wales,nation,24/06/2020,11.8
W92000004,Wales,nation,23/06/2020,12
W92000004,Wales,nation,22/06/2020,12.5
W92000004,Wales,nation,21/06/2020,12.2
W92000004,Wales,nation,20/06/2020,10.2
W92000004,Wales,nation,19/06/2020,10.9
W92000004,Wales,nation,18/06/2020,12.3
W92000004,Wales,nation,17/06/2020,12.8
W92000004,Wales,nation,16/06/2020,12.3
W92000004,Wales,nation,15/06/2020,11.6
W92000004,Wales,nation,14/06/2020,11
W92000004,Wales,nation,13/06/2020,11
W92000004,Wales,nation,12/06/2020,10.9
W92000004,Wales,nation,11/06/2020,10.9
W92000004,Wales,nation,10/06/2020,10
W92000004,Wales,nation,09/06/2020,11.4
W92000004,Wales,nation,08/06/2020,12.2
W92000004,Wales,nation,07/06/2020,12.7
W92000004,Wales,nation,06/06/2020,14.1
W92000004,Wales,nation,05/06/2020,15.4
W92000004,Wales,nation,04/06/2020,16.3
W92000004,Wales,nation,03/06/2020,17.4
W92000004,Wales,nation,02/06/2020,17.9
W92000004,Wales,nation,01/06/2020,20.3
W92000004,Wales,nation,31/05/2020,21.8
W92000004,Wales,nation,30/05/2020,23.6
W92000004,Wales,nation,29/05/2020,26.7
W92000004,Wales,nation,28/05/2020,27.9
W92000004,Wales,nation,27/05/2020,30.9
W92000004,Wales,nation,26/05/2020,31.3
W92000004,Wales,nation,25/05/2020,32.1
W92000004,Wales,nation,24/05/2020,31.9
W92000004,Wales,nation,23/05/2020,32.6
W92000004,Wales,nation,22/05/2020,32.5
W92000004,Wales,nation,21/05/2020,32.2
W92000004,Wales,nation,20/05/2020,31
W92000004,Wales,nation,19/05/2020,31.7
W92000004,Wales,nation,18/05/2020,29.8
W92000004,Wales,nation,17/05/2020,30.5
W92000004,Wales,nation,16/05/2020,32.4
W92000004,Wales,nation,15/05/2020,30.4
W92000004,Wales,nation,14/05/2020,31.2
W92000004,Wales,nation,13/05/2020,29.9
W92000004,Wales,nation,12/05/2020,28.7
W92000004,Wales,nation,11/05/2020,29.9
W92000004,Wales,nation,10/05/2020,32.2
W92000004,Wales,nation,09/05/2020,30.6
W92000004,Wales,nation,08/05/2020,32.7
W92000004,Wales,nation,07/05/2020,33
W92000004,Wales,nation,06/05/2020,36
W92000004,Wales,nation,05/05/2020,36.7
W92000004,Wales,nation,04/05/2020,39.5
W92000004,Wales,nation,03/05/2020,39.7
W92000004,Wales,nation,02/05/2020,39.8
W92000004,Wales,nation,01/05/2020,43.5
W92000004,Wales,nation,30/04/2020,46.1
W92000004,Wales,nation,29/04/2020,47.8
W92000004,Wales,nation,28/04/2020,52.7
W92000004,Wales,nation,27/04/2020,55
W92000004,Wales,nation,26/04/2020,57.3
W92000004,Wales,nation,25/04/2020,62.3
W92000004,Wales,nation,24/04/2020,62.1
W92000004,Wales,nation,23/04/2020,62.1
W92000004,Wales,nation,22/04/2020,63.7
W92000004,Wales,nation,21/04/2020,63.6
W92000004,Wales,nation,20/04/2020,61.5
W92000004,Wales,nation,19/04/2020,62.7
W92000004,Wales,nation,18/04/2020,63.8
W92000004,Wales,nation,17/04/2020,65.3
W92000004,Wales,nation,16/04/2020,73.5
W92000004,Wales,nation,15/04/2020,65
W92000004,Wales,nation,14/04/2020,65.3
W92000004,Wales,nation,13/04/2020,67
W92000004,Wales,nation,12/04/2020,66.6
W92000004,Wales,nation,11/04/2020,65.9
W92000004,Wales,nation,10/04/2020,67.4
W92000004,Wales,nation,09/04/2020,62.4
W92000004,Wales,nation,08/04/2020,70.9
W92000004,Wales,nation,07/04/2020,70.6
W92000004,Wales,nation,06/04/2020,65
W92000004,Wales,nation,05/04/2020,62
W92000004,Wales,nation,04/04/2020,55.8
W92000004,Wales,nation,03/04/2020,49
W92000004,Wales,nation,02/04/2020,43.8
W92000004,Wales,nation,01/04/2020,38.3
W92000004,Wales,nation,31/03/2020,34.4
W92000004,Wales,nation,30/03/2020,32.8
W92000004,Wales,nation,29/03/2020,28.4
W92000004,Wales,nation,28/03/2020,25.8
W92000004,Wales,nation,27/03/2020,23.2
W92000004,Wales,nation,26/03/2020,18.1
W92000004,Wales,nation,25/03/2020,15.2
W92000004,Wales,nation,24/03/2020,10.8
W92000004,Wales,nation,23/03/2020,9.3
W92000004,Wales,nation,22/03/2020,8
W92000004,Wales,nation,21/03/2020,7
W92000004,Wales,nation,20/03/2020,4.9
W92000004,Wales,nation,19/03/2020,4.6
W92000004,Wales,nation,18/03/2020,4.3
W92000004,Wales,nation,17/03/2020,4.1
W92000004,Wales,nation,16/03/2020,3.8
W92000004,Wales,nation,15/03/2020,2.9
W92000004,Wales,nation,14/03/2020,1.8
W92000004,Wales,nation,13/03/2020,1.1
W92000004,Wales,nation,12/03/2020,0.7
W92000004,Wales,nation,11/03/2020,0.4
W92000004,Wales,nation,10/03/2020,0.2
W92000004,Wales,nation,09/03/2020,0.1
W92000004,Wales,nation,08/03/2020,0
W92000004,Wales,nation,07/03/2020,0
W92000004,Wales,nation,06/03/2020,0
W92000004,Wales,nation,05/03/2020,0.1
